Index,Value
3190,-4.27705e-14
3191,0.456596
3192,0.761842
3193,0.785083
3194,0.499673
3195,1.58596e-13
3196,-0.52885
3197,-0.879455
3198,-0.903283
3199,-0.573015
3200,-7.83774e-14
3201,0.602555
3202,0.99883
3203,1.02266
3204,0.64672
3205,-2.75986e-14
3206,-0.675897
3207,-1.11703
3208,-1.14027
3209,-0.718975
3210,-1.24645e-13
3211,0.747069
3212,1.23114
3213,1.25322
3214,0.787999
3215,-4.04544e-15
3216,-0.814319
3217,-1.33836
3218,-1.35874
3219,-0.852093
3220,-1.78632e-13
3221,0.875991
3222,1.43604
3223,1.45421
3224,0.909679
3225,2.91117e-14
3226,-0.930567
3227,-1.52177
3228,-1.5373
3229,-0.959338
3230,-2.35652e-13
3231,0.976702
3232,1.59346
3233,1.60595
3234,0.999849
3235,6.87773e-14
3236,-1.01326
3237,-1.64933
3238,-1.65847
3239,-1.03021
3240,-2.89874e-13
3241,1.03934
3242,1.688
3243,1.69358
3244,1.04968
3245,1.10481e-13
3246,-1.05431
3247,-1.70853
3248,-1.7104
3249,-1.05778
3250,-3.3513e-13
3251,1.05778
3252,1.7104
3253,1.70853
3254,1.05431
3255,1.49079e-13
3256,-1.04968
3257,-1.69358
3258,-1.688
3259,-1.03934
3260,-3.65806e-13
3261,1.03021
3262,1.65847
3263,1.64933
3264,1.01326
3265,-2.09879e-13
3266,-0.999849
3267,-1.60595
3268,-1.59346
3269,-0.976702
3270,-3.18275e-15
3271,0.959338
3272,1.5373
3273,1.52177
3274,0.930567
3275,1.97902e-13
3276,-0.909679
3277,-1.45421
3278,-1.43604
3279,-0.875991
3280,-3.68832e-13
3281,0.852093
3282,1.35874
3283,1.33836
3284,0.814319
3285,-1.08255e-13
3286,-0.787999
3287,-1.25322
3288,-1.23114
3289,-0.747069
3290,-5.61927e-14
3291,0.718975
3292,1.14027
3293,1.11703
3294,0.675897
3295,1.90737e-13
3296,-0.64672
3297,-1.02266
3298,-0.99883
3299,-0.602555
3300,-2.9399e-13
3301,0.573015
3302,0.903283
3303,0.879455
3304,0.52885
3305,-3.17487e-14
3306,-0.499673
3307,-0.785083
3308,-0.761842
3309,-0.456596
3310,-6.63785e-14
3311,0.428501
3312,0.670971
3313,0.648888
3314,0.387572
3315,1.35414e-13
3316,-0.361251
3317,-0.563755
3318,-0.543375
3319,-0.323478
3320,6.23199e-14
3321,0.299579
3322,0.466076
3323,0.447901
3324,0.265892
3325,2.96725e-15
3326,-0.245004
3327,-0.380338
3328,-0.364815
3329,-0.216232
3330,-4.63207e-14
3331,0.198869
3332,0.308654
3333,0.296165
3334,0.175721
3335,7.34549e-14
3336,-0.16231
3337,-0.252787
3338,-0.243641
3339,-0.145357
3340,1.78201e-14
3341,0.136228
3342,0.214115
3343,0.208535
3344,0.125886
3345,1.04829e-14
3346,-0.121265
3347,-0.193588
3348,-0.191713
3349,-0.117789
3350,-3.48844e-14
3351,0.117789
3352,0.191713
3353,0.193588
3354,0.121265
3355,6.27217e-14
3356,-0.125886
3357,-0.208535
3358,-0.214115
3359,-0.136228
3360,7.50721e-15
3361,0.145357
3362,0.243641
3363,0.252787
3364,0.16231
3365,2.67312e-14
3366,-0.175721
3367,-0.296165
3368,-0.308654
3369,-0.198869
3370,-7.67467e-14
3371,0.216232
3372,0.364815
3373,0.380338
3374,0.245004
3375,-4.89627e-14
3376,-0.265892
3377,-0.447901
3378,-0.466076
3379,-0.299579
3380,-6.2152e-15
3381,0.323478
3382,0.543375
3383,0.563755
3384,0.361251
3385,8.67327e-14
3386,-0.387572
3387,-0.648888
3388,-0.670971
3389,-0.428501
3390,-1.96226e-13
3391,0.456596
3392,0.761842
3393,0.785083
3394,0.499673
3395,-6.09013e-14
3396,-0.52885
3397,-0.879455
3398,-0.903283
3399,-0.573015
3400,-5.48543e-14
3401,0.602555
3402,0.99883
3403,1.02266
3404,0.64672
3405,2.01763e-13
3406,-0.675897
3407,-1.11703
3408,-1.14027
3409,-0.718975
3410,-3.7889e-13
3411,0.747069
3412,1.23114
3413,1.25322
3414,0.787999
3415,-3.6112e-14
3416,-0.814319
3417,-1.33836
3418,-1.35874
3419,-0.852093
3420,-1.44048e-13
3421,0.875991
3422,1.43604
3423,1.45421
3424,0.909679
3425,3.48278e-13
3426,-0.930567
3427,-1.52177
3428,-1.5373
3429,-0.959338
3430,1.77629e-13
3431,0.976702
3432,1.59346
3433,1.60595
3434,0.999849
3435,2.84868e-14
3436,-1.01326
3437,-1.64933
3438,-1.65847
3439,-1.03021
3440,-2.48454e-13
3441,1.03934
3442,1.688
3443,1.69358
3444,1.04968
3445,4.75404e-13
3446,-1.05431
3447,-1.70853
3448,-1.7104
3449,-1.05778
3450,1.16484e-13
3451,1.05778
3452,1.7104
3453,1.70853
3454,1.05431
3455,1.06969e-13
3456,-1.04968
3457,-1.69358
3458,-1.688
3459,-1.03934
3460,-3.24386e-13
3461,1.03021
3462,1.65847
3463,1.64933
3464,1.01326
3465,5.28724e-13
3466,-0.999849
3467,-1.60595
3468,-1.59346
3469,-0.976702
3470,3.55649e-14
3471,0.959338
3472,1.5373
3473,1.52177
3474,0.930567
3475,1.61072e-13
3476,-0.909679
3477,-1.45421
3478,-1.43604
3479,-0.875991
3480,-3.34248e-13
3481,0.852093
3482,1.35874
3483,1.33836
3484,0.814319
3485,-1.40321e-13
3486,-0.787999
3487,-1.25322
3488,-1.23114
3489,-0.747069
3490,-2.68544e-14
3491,0.718975
3492,1.14027
3493,1.11703
3494,0.675897
3495,1.6427e-13
3496,-0.64672
3497,-1.02266
3498,-0.99883
3499,-0.602555
3500,-2.70466e-13
3501,0.573015
3502,0.903283
3503,0.879455
3504,0.52885
3505,-5.2328e-14
3506,-0.499673
3507,-0.785083
3508,-0.761842
3509,-0.456596
3510,-4.86706e-14
3511,0.428501
3512,0.670971
3513,0.648888
3514,0.387572
3515,1.20434e-13
3516,-0.361251
3517,-0.563755
3518,-0.543375
3519,-0.323478
3520,-1.66131e-13
3521,0.299579
3522,0.466076
3523,0.447901
3524,0.265892
3525,-7.24919e-15
3526,-0.245004
3527,-0.380338
3528,-0.364815
3529,-0.216232
3530,-3.8022e-14
3531,0.198869
3532,0.308654
3533,0.296165
3534,0.175721
3535,6.66992e-14
3536,-0.16231
3537,-0.252787
3538,-0.243641
3539,-0.145357
3540,2.34458e-14
3541,0.136228
3542,0.214115
3543,0.208535
3544,0.125886
3545,5.5466e-15
3546,-0.121265
3547,-0.193588
3548,-0.191713
3549,-0.117789
3550,-3.01798e-14
3551,0.117789
3552,0.191713
3553,0.193588
3554,0.121265
3555,5.77854e-14
3556,-0.125886
3557,-0.208535
3558,-0.214115
3559,-0.136228
3560,1.31329e-14
3561,0.145357
3562,0.243641
3563,0.252787
3564,0.16231
3565,1.99755e-14
3566,-0.175721
3567,-0.296165
3568,-0.308654
3569,-0.198869
3570,-6.8448e-14
3571,0.216232
3572,0.364815
3573,0.380338
3574,0.245004
3575,-5.91791e-14
3576,-0.265892
3577,-0.447901
3578,-0.466076
3579,-0.299579
3580,6.24668e-15
3581,0.323478
3582,0.543375
3583,0.563755
3584,0.361251
3585,7.1753e-14
3586,-0.387572
3587,-0.648888
3588,-0.670971
3589,-0.428501
3590,-1.78518e-13
3591,0.456596
3592,0.761842
3593,0.785083
3594,0.499673
3595,-8.14805e-14
3596,-0.52885
3597,-0.879455
3598,-0.903283
3599,-0.573015
3600,-3.13312e-14
3601,0.602555
3602,0.99883
3603,1.02266
3604,0.64672
3605,1.75296e-13
3606,-0.675897
3607,-1.11703
3608,-1.14027
3609,-0.718975
3610,-3.49552e-13
3611,0.747069
3612,1.23114
3613,1.25322
3614,0.787999
3615,-6.81785e-14
3616,-0.814319
3617,-1.33836
3618,-1.35874
3619,-0.852093
3620,-1.09464e-13
3621,0.875991
3622,1.43604
3623,1.45421
3624,0.909679
3625,3.11448e-13
3626,-0.930567
3627,-1.52177
3628,-1.5373
3629,-0.959338
3630,2.16376e-13
3631,0.976702
3632,1.59346
3633,1.60595
3634,0.999849
3635,-1.18037e-14
3636,-1.01326
3637,-1.64933
3638,-1.65847
3639,-1.03021
3640,-2.07033e-13
3641,1.03934
3642,1.688
3643,1.69358
3644,1.04968
3645,4.33294e-13
3646,-1.05431
3647,-1.70853
3648,-1.7104
3649,-1.05778
3650,1.58826e-13
3651,1.05778
3652,1.7104
3653,1.70853
3654,1.05431
3655,6.48589e-14
3656,-1.04968
3657,-1.69358
3658,-1.688
3659,-1.03934
3660,-2.82965e-13
3661,1.03021
3662,1.65847
3663,1.64933
3664,1.01326
3665,4.88434e-13
3666,-0.999849
3667,-1.60595
3668,-1.59346
3669,-0.976702
3670,7.43125e-14
3671,0.959338
3672,1.5373
3673,1.52177
3674,0.930567
3675,1.24242e-13
3676,-0.909679
3677,-1.45421
3678,-1.43604
3679,-0.875991
3680,-2.99663e-13
3681,0.852093
3682,1.35874
3683,1.33836
3684,0.814319
3685,-1.72388e-13
3686,-0.787999
3687,-1.25322
3688,-1.23114
3689,-0.747069
3690,2.48398e-15
3691,0.718975
3692,1.14027
3693,1.11703
3694,0.675897
3695,1.37803e-13
3696,-0.64672
3697,-1.02266
3698,-0.99883
3699,-0.602555
3700,-2.46943e-13
3701,0.573015
3702,0.903283
3703,0.879455
3704,0.52885
3705,-7.29073e-14
3706,-0.499673
3707,-0.785083
3708,-0.761842
3709,-0.456596
3710,-3.09627e-14
3711,0.428501
3712,0.670971
3713,0.648888
3714,0.387572
3715,1.05454e-13
3716,-0.361251
3717,-0.563755
3718,-0.543375
3719,-0.323478
3720,-1.53669e-13
3721,0.299579
3722,0.466076
3723,0.447901
3724,0.265892
3725,-1.74656e-14
3726,-0.245004
3727,-0.380338
3728,-0.364815
3729,-0.216232
3730,-2.97234e-14
3731,0.198869
3732,0.308654
3733,0.296165
3734,0.175721
3735,5.99435e-14
3736,-0.16231
3737,-0.252787
3738,-0.243641
3739,-0.145357
3740,2.90715e-14
3741,0.136228
3742,0.214115
3743,0.208535
3744,0.125886
3745,6.10285e-16
3746,-0.121265
3747,-0.193588
3748,-0.191713
3749,-0.117789
3750,-2.54751e-14
3751,0.117789
3752,0.191713
3753,0.193588
3754,0.121265
3755,5.28491e-14
3756,-0.125886
3757,-0.208535
3758,-0.214115
3759,-0.136228
3760,1.87585e-14
3761,0.145357
3762,0.243641
3763,0.252787
3764,0.16231
3765,1.32198e-14
3766,-0.175721
3767,-0.296165
3768,-0.308654
3769,-0.198869
3770,-6.01494e-14
3771,0.216232
3772,0.364815
3773,0.380338
3774,0.245004
3775,1.28108e-13
3776,-0.265892
3777,-0.447901
3778,-0.466076
3779,-0.299579
3780,1.87086e-14
3781,0.323478
3782,0.543375
3783,0.563755
3784,0.361251
3785,5.67733e-14
3786,-0.387572
3787,-0.648888
3788,-0.670971
3789,-0.428501
3790,-1.60811e-13
3791,0.456596
3792,0.761842
3793,0.785083
3794,0.499673
3795,-1.0206e-13
3796,-0.52885
3797,-0.879455
3798,-0.903283
3799,-0.573015
3800,-7.80803e-15
3801,0.602555
3802,0.99883
3803,1.02266
3804,0.64672
3805,1.48829e-13
3806,-0.675897
3807,-1.11703
3808,-1.14027
3809,-0.718975
3810,-3.20213e-13
3811,0.747069
3812,1.23114
3813,1.25322
3814,0.787999
3815,-1.00245e-13
3816,-0.814319
3817,-1.33836
3818,-1.35874
3819,-0.852093
3820,-7.48794e-14
3821,0.875991
3822,1.43604
3823,1.45421
3824,0.909679
3825,2.74618e-13
3826,-0.930567
3827,-1.52177
3828,-1.5373
3829,-0.959338
3830,-4.93942e-13
3831,0.976702
3832,1.59346
3833,1.60595
3834,0.999849
3835,-5.20942e-14
3836,-1.01326
3837,-1.64933
3838,-1.65847
3839,-1.03021
3840,-1.65613e-13
3841,1.03934
3842,1.688
3843,1.69358
3844,1.04968
3845,3.91184e-13
3846,-1.05431
3847,-1.70853
3848,-1.7104
3849,-1.05778
3850,2.01167e-13
3851,1.05778
3852,1.7104
3853,1.70853
3854,1.05431
3855,2.2749e-14
3856,-1.04968
3857,-1.69358
3858,-1.688
3859,-1.03934
3860,-2.41544e-13
3861,1.03021
3862,1.65847
3863,1.64933
3864,1.01326
3865,4.48143e-13
3866,-0.999849
3867,-1.60595
3868,-1.59346
3869,-0.976702
3870,1.1306e-13
3871,0.959338
3872,1.5373
3873,1.52177
3874,0.930567
3875,8.74127e-14
3876,-0.909679
3877,-1.45421
3878,-1.43604
3879,-0.875991
3880,-2.65079e-13
3881,0.852093
3882,1.35874
3883,1.33836
3884,0.814319
3885,4.15454e-13
3886,-0.787999
3887,-1.25322
3888,-1.23114
3889,-0.747069
3890,3.18223e-14
3891,0.718975
3892,1.14027
3893,1.11703
3894,0.675897
3895,1.11336e-13
3896,-0.64672
3897,-1.02266
3898,-0.99883
3899,-0.602555
3900,-2.2342e-13
3901,0.573015
3902,0.903283
3903,0.879455
3904,0.52885
3905,-9.34865e-14
3906,-0.499673
3907,-0.785083
3908,-0.761842
3909,-0.456596
3910,-1.32548e-14
3911,0.428501
3912,0.670971
3913,0.648888
3914,0.387572
3915,9.04745e-14
3916,-0.361251
3917,-0.563755
3918,-0.543375
3919,-0.323478
3920,-1.41207e-13
3921,0.299579
3922,0.466076
3923,0.447901
3924,0.265892
3925,-2.76821e-14
3926,-0.245004
3927,-0.380338
3928,-0.364815
3929,-0.216232
3930,-2.14248e-14
3931,0.198869
3932,0.308654
3933,0.296165
3934,0.175721
3935,5.31878e-14
3936,-0.16231
3937,-0.252787
3938,-0.243641
3939,-0.145357
3940,-7.40579e-14
3941,0.136228
3942,0.214115
3943,0.208535
3944,0.125886
3945,-4.32603e-15
3946,-0.121265
3947,-0.193588
3948,-0.191713
3949,-0.117789
3950,-2.07705e-14
3951,0.117789
3952,0.191713
3953,0.193588
3954,0.121265
3955,4.79128e-14
3956,-0.125886
3957,-0.208535
3958,-0.214115
3959,-0.136228
3960,2.43842e-14
3961,0.145357
3962,0.243641
3963,0.252787
3964,0.16231
3965,6.46404e-15
3966,-0.175721
3967,-0.296165
3968,-0.308654
3969,-0.198869
3970,-5.18508e-14
3971,0.216232
3972,0.364815
3973,0.380338
3974,0.245004
3975,1.17891e-13
3976,-0.265892
3977,-0.447901
3978,-0.466076
3979,-0.299579
3980,3.11705e-14
3981,0.323478
3982,0.543375
3983,0.563755
3984,0.361251
3985,4.17936e-14
3986,-0.387572
3987,-0.648888
3988,-0.670971
3989,-0.428501
3990,-1.43103e-13
3991,0.456596
3992,0.761842
3993,0.785083
3994,0.499673
3995,2.75198e-13
3996,-0.52885
3997,-0.879455
3998,-0.903283
3999,-0.573015
4000,1.57151e-14
4001,0.602555
4002,0.99883
4003,1.02266
4004,0.64672
4005,1.22362e-13
4006,-0.675897
4007,-1.11703
4008,-1.14027
4009,-0.718975
4010,-2.90875e-13
4011,0.747069
4012,1.23114
4013,1.25322
4014,0.787999
4015,-1.32312e-13
4016,-0.814319
4017,-1.33836
4018,-1.35874
4019,-0.852093
4020,-4.0295e-14
4021,0.875991
4022,1.43604
4023,1.45421
4024,0.909679
4025,2.37788e-13
4026,-0.930567
4027,-1.52177
4028,-1.5373
4029,-0.959338
4030,-4.55195e-13
4031,0.976702
4032,1.59346
4033,1.60595
4034,0.999849
4035,-9.23848e-14
4036,-1.01326
4037,-1.64933
4038,-1.65847
4039,-1.03021
4040,-1.24192e-13
4041,1.03934
4042,1.688
4043,1.69358
4044,1.04968
4045,3.49074e-13
4046,-1.05431
4047,-1.70853
4048,-1.7104
4049,-1.05778
4050,-5.75036e-13
4051,1.05778
4052,1.7104
4053,1.70853
4054,1.05431
4055,-1.9361e-14
4056,-1.04968
4057,-1.69358
4058,-1.688
4059,-1.03934
4060,-2.00124e-13
4061,1.03021
4062,1.65847
4063,1.64933
4064,1.01326
4065,4.07853e-13
4066,-0.999849
4067,-1.60595
4068,-1.59346
4069,-0.976702
4070,1.51808e-13
4071,0.959338
4072,1.5373
4073,1.52177
4074,0.930567
4075,5.05828e-14
4076,-0.909679
4077,-1.45421
4078,-1.43604
4079,-0.875991
4080,-2.30494e-13
4081,0.852093
4082,1.35874
4083,1.33836
4084,0.814319
4085,3.83387e-13
4086,-0.787999
4087,-1.25322
4088,-1.23114
4089,-0.747069
4090,6.11607e-14
4091,0.718975
4092,1.14027
4093,1.11703
4094,0.675897
4095,8.48694e-14
